Country,City,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
United States of America,Williamstown,,,,,,
Poland,Wschowa,,,,,,
China,Wuning,,,,,,
China,Xinpu,,,,,,
China,Xinye,,,,,,
Turkey,Yalvac,,,,,,
India,Yelahanka,,,,,,
Russian Federation,Yelets,,,,,,
Turkey,Yozgat,,,,,,
China,Yuanlin,,,,,,
United States of America,Yucca Valley,,,,,,
China,Yueyang,,,,,,
Russian Federation,Yugorsk,,,,,,
Russian Federation,Yuryuzan,,,,,,
Ukraine,Zbarazh,,,,,,
Russian Federation,Zelenogorsk,,,,,,
Poland,Zgorzelec,,,,,,
United States of America,Zionsville,,,,,,
China,Ziyang,,,,,,
Ukraine,Zuhres,,,,,,
India,Lakshmeshwar,,,,,,
Mauritius,Lalmatie,,,,,,
France,Lambersart,,,,,,
Viet Nam,Lang Son,,,,,,
India,Lanja,,,,,,
United States of America,Lebanon,,,,,,
Spain,Lebrija,,,,,,
Italy,Lentate Sul Seveso,,,,,,
Germany,Leverkusen,,,,,,
Russian Federation,Likhoslavl,,,,,,
United States of America,Lincoln,,,,,,
United States of America,Lincolnia,,,,,,
United Republic of Tanzania,Lindi,,,,,,
United States of America,Livingston,,,,,,
Congo,Loandjili,,,,,,
Venezuela (Bolivarian Republic of),Los Dos Caminos,,,,,,
United States of America,Los Lunas,,,,,,
Mexico,Los Mochis,,,,,,
Russian Federation,Lukhovitsy,,,,,,
Philippines,Luna,,,,,,
France,Lunel,,,,,,
Romania,Lupeni,,,,,,
United States of America,Lyons,,,,,,
Netherlands,Maastricht,,,,,,
Philippines,Mabitac,,,,,,
Unknown,Macae,,,,,,
Mexico,Magdalena,,,,,,
India,Mahishadal,,,,,,
Russian Federation,Malaya Vishera,,,,,,
Mexico,Maltrata,,,,,,
United Republic of Tanzania,Malya,,,,,,
Philippines,Mamatid,,,,,,
Pakistan,Mangla,,,,,,
India,Margherita,,,,,,
Georgia,Khashuri,,,,,,
United Kingdom of Great Britain and Northern Ireland,Kidsgrove,,,,,,
Greece,Kifisia,,,,,,
United States of America,Kings Point,,,,,,
Finland,Kirkkonummi,,,,,,
Japan,Kitakyushu,,,,,,
Belgium,Knokke Heist,,,,,,
India,Koch Bihar,,,,,,
Tajikistan,Kofarnihon,,,,,,
India,Kolar,,,,,,
Senegal,Kolda,,,,,,
Mali,Kolokani,,,,,,
Poland,Koszalin,,,,,,
Japan,Kanaya,,,,,,
Kyrgyzstan,Kant,,,,,,
Japan,Karatsu,,,,,,
Greece,Karditsa,,,,,,
Russian Federation,Karpinsk,,,,,,
Democratic Republic of the Congo,Kasangulu,,,,,,
Japan,Kashihara,,,,,,
India,Kasimbazar,,,,,,
Japan,Kasuga,,,,,,
Unknown,Kawanoe,,,,,,
Pakistan,Jauharabad,,,,,,
Malaysia,Jenjarom,,,,,,
Pakistan,Jhol,,,,,,
China,Jiehu,,,,,,
Nigeria,Jimeta,,,,,,
India,Jobat,,,,,,
United States of America,Johnson City,,,,,,
Mexico,Jojutla,,,,,,
Switzerland,Jona,,,,,,
Lebanon,Juniyah,,,,,,
Nigeria,Kaduna,,,,,,
Cameroon,Kaele,,,,,,
India,Kaikalur,,,,,,
Iran (Islamic Republic of),Kalaleh,,,,,,
Greece,Kalamakion,,,,,,
Germany,Kaltenkirchen,,,,,,
Mali,Koutiala,,,,,,
Poland,Kowary,,,,,,
Ukraine,Krasnohrad,,,,,,
China,Kuanhsi,,,,,,
Thailand,Kui Buri,,,,,,
Japan,Kuji,,,,,,
India,Kunnamangalam,,,,,,
Russian Federation,Kuvandyk,,,,,,
United States of America,La Habra,,,,,,
United States of America,Laguna Beach,,,,,,
Thailand,Non Thai,,,,,,
United States of America,North Arlington,,,,,,
United States of America,North Atlanta,,,,,,
Brazil,Nova Petropolis,,,,,,
Malawi,Nsanje,,,,,,
United Republic of Tanzania,Nyangao,,,,,,
Ukraine,Nyzhnya Krynka,,,,,,
United Republic of Tanzania,Nzega,,,,,,
United Kingdom of Great Britain and Northern Ireland,Oakham,,,,,,
Mexico,Obregon,,,,,,
Serbia,Obrenovac,,,,,,
United States of America,Ocean Springs,,,,,,
France,Octeville,,,,,,
Iran (Islamic Republic of),Naqadeh,,,,,,
India,Naspur,,,,,,
Lithuania,Naujoji Akmene,,,,,,
Brazil,Nazare,,,,,,
United Republic of Tanzania,Ndungu,,,,,,
United States of America,New Carrollton,,,,,,
United Republic of Tanzania,Nguruka,,,,,,
Italy,Nichelino,,,,,,
Netherlands,Nijmegen,,,,,,
United States of America,Niles,,,,,,
Venezuela (Bolivarian Republic of),Nirgua,,,,,,
Japan,Nishio,,,,,,
Malawi,Nkhata Bay,,,,,,
Finland,Vihti,,,,,,
Dominican Republic,Villa Bisono,,,,,,
Spain,Villamartin,,,,,,
Italy,Villorba,,,,,,
India,Virarajendrapet,,,,,,
Switzerland,Volketswil,,,,,,
Ukraine,Vyshneve,,,,,,
Sudan,Wad Madani,,,,,,
Sudan,Wad Rawah,,,,,,
Germany,Waiblingen,,,,,,
United States of America,Walla Walla,,,,,,
Unknown,Wallasey,,,,,,
India,Wardha,,,,,,
Germany,Wasserburg,,,,,,
Morocco,Wazzan,,,,,,
Germany,Winterberg,,,,,,
United States of America,Woodward,,,,,,
Mexico,Xonacatlan,,,,,,
Russian Federation,Yanaul,,,,,,
Israel,Yavne,,,,,,
Canada,Yellowknife,,,,,,
Cameroon,Yokadouma,,,,,,
China,Youhao,,,,,,
Russian Federation,Yuzhnyy,,,,,,
Switzerland,Yverdon,,,,,,
Russian Federation,Zaraysk,,,,,,
Romania,Zarnesti,,,,,,
Germany,Zehdenick,,,,,,
Russian Federation,Zemetchino,,,,,,
Ukraine,Zhashkiv,,,,,,
Kazakhstan,Zhetybay,,,,,,
Poland,Zielona Gora,,,,,,
Poland,Zielonka,,,,,,
Portugal,Tavira,,,,,,
Russian Federation,Tavricheskoye,,,,,,
United States of America,Taylor,,,,,,
United States of America,Taylors,,,,,,
Mexico,Tecpan,,,,,,
Spain,Teguise,,,,,,
Unknown,Tekirdag,,,,,,
Germany,Teltow,,,,,,
Mexico,Tepatitlan,,,,,,
Brazil,Terra Santa,,,,,,
Morocco,Tetouan,,,,,,
Thailand,Thap Than,,,,,,
Mexico,Tlaltenango,,,,,,
Chile,Tocopilla,,,,,,
Japan,Tokamachi,,,,,,
Brazil,Toledo,,,,,,
India,Tondi,,,,,,
Belgium,Torhout,,,,,,
Japan,Toride,,,,,,
United States of America,Towson,,,,,,
Chile,Traiguen,,,,,,
Indonesia,Trenggalek,,,,,,
Brazil,Tres Coracoes,,,,,,
Germany,Trier,,,,,,
Argentina,Tucuman,,,,,,
Uzbekistan,Tuytepa,,,,,,
Germany,Uberlingen,,,,,,
India,Udaipura,,,,,,
Russian Federation,Unecha,,,,,,
United Republic of Tanzania,Usevya,,,,,,
Russian Federation,Ust Labinsk,,,,,,
Lithuania,Utena,,,,,,
India,Vadamadurai,,,,,,
Portugal,Vale Da Amoreira,,,,,,
Papua New Guinea,Vanimo,,,,,,
Colombia,Venadillo,,,,,,
Unknown,Veraval,,,,,,
South Africa,Vereeniging,,,,,,
Russian Federation,Verkhnedneprovskiy,,,,,,
Cuba,Vertientes,,,,,,
Belgium,Verviers,,,,,,
India,Supaul,,,,,,
Russian Federation,Surkhakhi,,,,,,
Italy,Suzzara,,,,,,
Sweden,Taby,,,,,,
Philippines,Tagas,,,,,,
China,Tangping,,,,,,
Philippines,Tanza,,,,,,
Spain,Tarancon,,,,,,
Romania,Targoviste,,,,,,
Unknown,Tarut,,,,,,
Brazil,Taua,,,,,,
Philippines,Sorsogon,,,,,,
Belgium,Soumagne,,,,,,
United States of America,South Hill,,,,,,
Germany,Spremberg,,,,,,
Germany,Sprockhovel,,,,,,
Germany,Steinhagen,,,,,,
United States of America,Steubenville,,,,,,
United Kingdom of Great Britain and Northern Ireland,Stoke On Trent,,,,,,
United Kingdom of Great Britain and Northern Ireland,Stourbridge,,,,,,
United Kingdom of Great Britain and Northern Ireland,Stratford Upon Avon,,,,,,
Republic of North Macedonia,Struga,,,,,,
Russian Federation,Stupino,,,,,,
Japan,Hisai,,,,,,
Turkey,Horasan,,,,,,
Brazil,Horizonte,,,,,,
India,Hoshangabad,,,,,,
Japan,Hotaka,,,,,,
Ecuador,Huaquillas,,,,,,
Brazil,Humaita,,,,,,
India,Hungund,,,,,,
India,Ichalkaranji,,,,,,
Japan,Ichinomiya,,,,,,
Syrian Arab Republic,Idlib,,,,,,
Nigeria,Igbo Ora,,,,,,
Brazil,Igrejinha,,,,,,
Nigeria,Ikirun,,,,,,
Pakistan,Hafizabad,,,,,,
Uzbekistan,Hamza,,,,,,
Ethiopia,Harer,,,,,,
United States of America,Harker Heights,,,,,,
United States of America,Harvey,,,,,,
Japan,Hasaki,,,,,,
Pakistan,Hasan Abdal,,,,,,
United Kingdom of Great Britain and Northern Ireland,Hatfield,,,,,,
India,Hatta,,,,,,
Netherlands,Hattem,,,,,,
Japan,Hayama,,,,,,
Sweden,Helsingborg,,,,,,
Finland,Helsinki,,,,,,
Iran (Islamic Republic of),Hendijan,,,,,,
Netherlands,Heusden,,,,,,
United States of America,Highlands Ranch,,,,,,
United States of America,Immokalee,,,,,,
United Republic of Tanzania,Iringa,,,,,,
India,Isagarh,,,,,,
Uzbekistan,Iskandar,,,,,,
United States of America,Islip,,,,,,
Colombia,Ituango,,,,,,
Japan,Iwase,,,,,,
Belgium,Izegem,,,,,,
Turkey,Iznik,,,,,,
India,Jagadhri,,,,,,
Brazil,Jales,,,,,,
India,Gopamau,,,,,,
United Kingdom of Great Britain and Northern Ireland,Gosforth,,,,,,
South Africa,Grabouw,,,,,,
Mexico,Guadalupe,,,,,,
Brazil,Guarapuava,,,,,,
Brazil,Guaxupe,,,,,,
Bolivia (Plurinational State of),Guayaramerin,,,,,,
France,Gujan Mestras,,,,,,
Turkmenistan,Gumdag,,,,,,
Germany,Gunzburg,,,,,,
Japan,Hachioji,,,,,,
Netherlands,Haelen,,,,,,
Germany,Hagenow,,,,,,
China,Haicheng,,,,,,
Philippines,Halapitan,,,,,,
Malta,Hamrun,,,,,,
Somalia,Hargeysa,,,,,,
Liberia,Harper,,,,,,
Germany,Harsewinkel,,,,,,
India,Haveri,,,,,,
United States of America,Hawthorne,,,,,,
China,Hegang,,,,,,
Germany,Herxheim,,,,,,
United States of America,Onalaska,,,,,,
Greece,Oraiokastron,,,,,,
Aruba,Oranjestad,,,,,,
Russian Federation,Orel,,,,,,
Turkey,Orhangazi,,,,,,
Germany,Ostfildern,,,,,,
Czechia,Otrokovice,,,,,,
Benin,Ouidah,,,,,,
Italy,Padova,,,,,,
Italy,Pagani,,,,,,
Brazil,Paicandu,,,,,,
Uganda,Pakwach,,,,,,
India,Palani,,,,,,
United States of America,Palm Springs,,,,,,
Brazil,Palmeira Das Missoes,,,,,,
Philippines,President Roxas,,,,,,
South Africa,Pretoria,,,,,,
Germany,Pritzwalk,,,,,,
Russian Federation,Protvino,,,,,,
Costa Rica,Puntarenas,,,,,,
Unknown,Putatan,,,,,,
United States of America,Quincy,,,,,,
Pakistan,Raiwind,,,,,,
Philippines,Rajal,,,,,,
Nepal,Rajbiraj,,,,,,
India,Raver,,,,,,
Australia,Raymond Terrace,,,,,,
United States of America,Redwood City,,,,,,
India,Rehli,,,,,,
Switzerland,Renens,,,,,,
Brazil,Resplendor,,,,,,
United States of America,Ridgecrest,,,,,,
Nicaragua,Rio Blanco,,,,,,
Germany,Ritterhude,,,,,,
United States of America,Robbinsdale,,,,,,
Ethiopia,Robe,,,,,,
Belgium,Rochefort,,,,,,
United States of America,Rosaryville,,,,,,
Finland,Rovaniemi,,,,,,
Italy,Rozzano,,,,,,
United States of America,Saint Charles,,,,,,
France,Saint Brice Sous Foret,,,,,,
France,Saint Maximin La Sainte Baume,,,,,,
Ghana,Salaga,,,,,,
South Africa,Saldanha,,,,,,
Spain,Salt,,,,,,
Mexico,Saltillo,,,,,,
Colombia,San Alberto,,,,,,
Spain,San Bartolome,,,,,,
Italy,San Giovanni Lupatoto,,,,,,
Cuba,San Jose De Las Lajas,,,,,,
Mexico,San Luis Potosi,,,,,,
Costa Rica,San Rafael Abajo,,,,,,
Guatemala,Sanarate,,,,,,
United States of America,Sandalfoot Cove,,,,,,
India,Sandila,,,,,,
Poland,Sandomierz,,,,,,
United States of America,Sandusky,,,,,,
Cameroon,Sangmelima,,,,,,
Thailand,Sansai,,,,,,
Brazil,Santa Helena De Goias,,,,,,
Brazil,Santa Maria Da Vitoria,,,,,,
Brazil,Sao Felix Do Xingu,,,,,,
Brazil,Sao Francisco De Paula,,,,,,
Brazil,Sao Joao Da Boa Vista,,,,,,
Brazil,Sao Joaquim De Bicas,,,,,,
Albania,Sarande,,,,,,
India,Sarangarh,,,,,,
United States of America,Shelby,,,,,,
India,Sherkot,,,,,,
Japan,Shiraoka,,,,,,
Russian Federation,Shuya,,,,,,
Turkey,Sirnak,,,,,,
India,Sironj,,,,,,
Nicaragua,Siuna,,,,,,
India,Sardulgarh,,,,,,
United States of America,Savage,,,,,,
Ghana,Savelugu,,,,,,
Germany,Schonebeck,,,,,,
Germany,Schwalbach,,,,,,
United States of America,Searcy,,,,,,
Spain,Segovia,,,,,,
Pakistan,Sehwan,,,,,,
United Republic of Tanzania,Sepuka,,,,,,
Italy,Settimo Torinese,,,,,,
Japan,Settsu,,,,,,
Malaysia,Shah Alam,,,,,,
India,Shahdol,,,,,,
China,Shanghai,,,,,,
Japan,Shibukawa,,,,,,
United Kingdom of Great Britain and Northern Ireland,Shipley,,,,,,
Ethiopia,Sire,,,,,,
Brazil,Sobral,,,,,,
Indonesia,Pangkalanbuun,,,,,,
Italy,Parabiago,,,,,,
Paraguay,Paraguari,,,,,,
India,Parbhani,,,,,,
Australia,Parkes,,,,,,
Spain,Parla,,,,,,
Ecuador,Pasaje,,,,,,
India,Pattan,,,,,,
India,Pawayan,,,,,,
United Kingdom of Great Britain and Northern Ireland,Penarth,,,,,,
Brazil,Penha,,,,,,
Italy,Pesaro,,,,,,
Germany,Pfungstadt,,,,,,
India,Phagwara,,,,,,
India,Phaltan,,,,,,
India,Pinjaur,,,,,,
Brazil,Pires Do Rio,,,,,,
Thailand,Plaeng Yao,,,,,,
France,Plaisance Du Touch,,,,,,
United States of America,Ponce,,,,,,
Bolivia (Plurinational State of),Portachuelo,,,,,,
Brazil,Porto Murtinho,,,,,,
Brazil,Porto Real,,,,,,
Germany,Sondershausen,,,,,,
Thailand,Song Phi Nong,,,,,,
United States of America,Spanish Fork,,,,,,
Jamaica,Spanish Town,,,,,,
Serbia,Sremcica,,,,,,
United Kingdom of Great Britain and Northern Ireland,Staines,,,,,,
United States of America,Stanton,,,,,,
Germany,Stockach,,,,,,
Canada,Strathroy,,,,,,
China,Suixi,,,,,,
India,Suket,,,,,,
China,Baicheng,,,,,,
Democratic Republic of the Congo,Bandundu,,,,,,
Indonesia,Banjaran,,,,,,
India,Bankura,,,,,,
Spain,Barbate,,,,,,
United States of America,Barberton,,,,,,
Russian Federation,Barnaul,,,,,,
Italy,Battipaglia,,,,,,
United States of America,Bay Village,,,,,,
United States of America,Beachwood,,,,,,
United States of America,Beatrice,,,,,,
Italy,Beinasco,,,,,,
Cuba,Bejucal,,,,,,
Poland,Belchatow,,,,,,
France,Belfort,,,,,,
United States of America,Bellflower,,,,,,
Bangladesh,Bera,,,,,,
Chad,Bere,,,,,,
Ukraine,Berehove,,,,,,
India,Bhainsa,,,,,,
India,Bhayavadar,,,,,,
Brazil,Bicas,,,,,,
Guinea-Bissau,Bissora,,,,,,
France,Blagnac,,,,,,
United States of America,Blaine,,,,,,
Germany,Bobingen,,,,,,
Democratic Republic of the Congo,Bolobo,,,,,,
France,Bonneuil,,,,,,
Unknown,Bontang,,,,,,
Kazakhstan,Boralday,,,,,,
Russian Federation,Borisovka,,,,,,
Romania,Borsa,,,,,,
Iran (Islamic Republic of),Borujan,,,,,,
Democratic Republic of the Congo,Bosobolo,,,,,,
India,Botad,,,,,,
Brazil,Botucatu,,,,,,
France,Bourges,,,,,,
Italy,Bressanone,,,,,,
United States of America,Bridgeview,,,,,,
Gambia,Brikama,,,,,,
Brazil,Brodowski,,,,,,
Switzerland,Burgdorf,,,,,,
Brazil,Butia,,,,,,
Brazil,Cacu,,,,,,
Italy,Cadoneghe,,,,,,
Colombia,Caicedonia,,,,,,
Italy,Caivano,,,,,,
Italy,Camaiore,,,,,,
Brazil,Camocim De Sao Felix,,,,,,
Colombia,Campoalegre,,,,,,
Brazil,Campos Belos,,,,,,
Italy,Camposampiero,,,,,,
Brazil,Capanema,,,,,,
Brazil,Carazinho,,,,,,
Spain,Carballo,,,,,,
Philippines,Cardona,,,,,,
Switzerland,Carouge,,,,,,
United States of America,Casa Grande,,,,,,
Brazil,Catalao,,,,,,
United States of America,Cedar Falls,,,,,,
Italy,Certaldo,,,,,,
Czechia,Cesky Tesin,,,,,,
Bangladesh,Chandpur,,,,,,
Pakistan,Chitral,,,,,,
Thailand,Chok Chai,,,,,,
China,Cholan,,,,,,
India,Chopda,,,,,,
South Africa,Christiana,,,,,,
Afghanistan,Ciras,,,,,,
Italy,Cividale Del Friuli,,,,,,
United States of America,Clinton,,,,,,
United Kingdom of Great Britain and Northern Ireland,Welwyn Garden City,,,,,,
United States of America,West Hollywood,,,,,,
United States of America,Westwego,,,,,,
Canada,White Rock,,,,,,
Unknown,Winneba,,,,,,
Thailand,Wiset Chai Chan,,,,,,
China,Xiaolingwei,,,,,,
Somalia,Xuddur,,,,,,
Japan,Yaizu,,,,,,
Japan,Yasugi,,,,,,
Russian Federation,Yekaterinburg,,,,,,
Japan,Yoshii,,,,,,
China,Yuanli,,,,,,
China,Yungkang,,,,,,
Mexico,Zacatepec,,,,,,
Italy,Zagarolo,,,,,,
Austria,Zell Am See,,,,,,
China,Zhangjiakou,,,,,,
United States of America,Zion,,,,,,
Germany,Zirndorf,,,,,,
Burkina Faso,Zorgo,,,,,,
Liberia,Zwedru,,,,,,
Yemen,Yarim,,,,,,
Brazil,Altinopolis,,,,,,
France,Amilly,,,,,,
India,Amravati,,,,,,
Turkey,Anamur,,,,,,
China,Anju,,,,,,
Brazil,Apiai,,,,,,
Ukraine,Apostolove,,,,,,
Brazil,Arari,,,,,,
Russian Federation,Ardon,,,,,,
Italy,Ariccia,,,,,,
Ireland,Arklow,,,,,,
France,Arnouville Les Gonesse,,,,,,
India,Asandh,,,,,,
Italy,Ascoli Piceno,,,,,,
Togo,Atakpame,,,,,,
France,Autun,,,,,,
United States of America,Azusa,,,,,,
Germany,Babenhausen,,,,,,
Viet Nam,Bac Can,,,,,,
Germany,Bad Essen,,,,,,
Germany,Bad Hersfeld,,,,,,
India,Bagalkot,,,,,,
Myanmar,Bago,,,,,,
Afghanistan,Bagrami,,,,,,
Argentina,Bahia Blanca,,,,,,
Brazil,Baixo Guandu,,,,,,
India,Bally,,,,,,
India,Bandora,,,,,,
India,Banki,,,,,,
Unknown,Bansud,,,,,,
Malaysia,Banting,,,,,,
Philippines,Barotac Nuevo,,,,,,
Brazil,Barra Do Garcas,,,,,,
India,Basavana Bagevadi,,,,,,
United Kingdom of Great Britain and Northern Ireland,Bathgate,,,,,,
Philippines,Bato,,,,,,
Hungary,Batonyterenye,,,,,,
Philippines,Bay,,,,,,
France,Behren Les Forbach,,,,,,
Hungary,Bekescsaba,,,,,,
United Kingdom of Great Britain and Northern Ireland,Bellshill,,,,,,
South Africa,Bethlehem,,,,,,
India,Bhubaneswar,,,,,,
Democratic Republic of the Congo,Bimbo,,,,,,
Malta,Birkirkara,,,,,,
Chad,Bitkine,,,,,,
United Kingdom of Great Britain and Northern Ireland,Blackburn,,,,,,
Germany,Bohl Iggelheim,,,,,,
France,Bolbec,,,,,,
Italy,Bondeno,,,,,,
Serbia,Borca,,,,,,
South Africa,Botshabelo,,,,,,
Australia,Bowen,,,,,,
South Africa,Brandfort,,,,,,
Brazil,Campos,,,,,,
Brazil,Candelaria,,,,,,
Brazil,Carapicuiba,,,,,,
Philippines,Carranglan,,,,,,
France,Carrieres Sur Seine,,,,,,
United States of America,Carson,,,,,,
Italy,Casalpusterlengo,,,,,,
Italy,Castiglione Del Lago,,,,,,
Italy,Catania,,,,,,
India,Chandrapur,,,,,,
United Kingdom of Great Britain and Northern Ireland,Brynmawr,,,,,,
Liberia,Buchanan,,,,,,
Romania,Buhusi,,,,,,
Rwanda,Bukavu,,,,,,
Spain,Bullas,,,,,,
France,Bully Les Mines,,,,,,
Brazil,Cajazeiras,,,,,,
Italy,Campagna,,,,,,
Spain,Arona,,,,,,
C̫te d'Ivoire,Arrah,,,,,,
Italy,Arzignano,,,,,,
United Kingdom of Great Britain and Northern Ireland,Ashton Under Lyne,,,,,,
Spain,Atarfe,,,,,,
Afghanistan,Azrow,,,,,,
India,Babai,,,,,,
Austria,Bad Voslau,,,,,,
Spain,Badalona,,,,,,
Sri Lanka,Badulla,,,,,,
Spain,Baeza,,,,,,
Iraq,Baghdad,,,,,,
Italy,Bagnacavallo,,,,,,
Philippines,Bagting,,,,,,
India,Charthawal,,,,,,
Russian Federation,Chekhov,,,,,,
Russian Federation,Cherlak,,,,,,
India,Cheyur,,,,,,
United Republic of Tanzania,Chimala,,,,,,
India,Chiplun,,,,,,
United States of America,Chippewa Falls,,,,,,
Pakistan,Chuhar Kana,,,,,,
Russian Federation,Chunskiy,,,,,,
Indonesia,Ciamis,,,,,,
Indonesia,Ciawi,,,,,,
Indonesia,Cilegon,,,,,,
Italy,Civitanova Marche,,,,,,
France,Sollies Pont,,,,,,
United Republic of Tanzania,Somanda,,,,,,
Nicaragua,Somoto,,,,,,
United Republic of Tanzania,Soni,,,,,,
United States of America,South Miami Heights,,,,,,
United States of America,South Plainfield,,,,,,
Italy,Spoltore,,,,,,
Russian Federation,Starokamyshinsk,,,,,,
United Kingdom of Great Britain and Northern Ireland,Staveley,,,,,,
India,Sualkuchi,,,,,,
Russian Federation,Sukhinichi,,,,,,
Gambia,Sukuta,,,,,,
Tunisia,Sulayman,,,,,,
Bulgaria,Sumen,,,,,,
United States of America,Summit,,,,,,
Guatemala,Sumpango,,,,,,
Nigeria,Abonnema,,,,,,
Philippines,Abuyog,,,,,,
Brazil,Acara,,,,,,
Mexico,Acatic,,,,,,
Germany,Achern,,,,,,
India,Achhnera,,,,,,
Russian Federation,Akhty,,,,,,
India,Akola,,,,,,
India,Akot,,,,,,
Kazakhstan,Aktau,,,,,,
India,Alampur,,,,,,
Canada,Aldergrove,,,,,,
United Kingdom of Great Britain and Northern Ireland,Alloa,,,,,,
Brazil,Alpinopolis,,,,,,
Germany,Altenburg,,,,,,
Chad,Am Timan,,,,,,
Japan,Amagasaki,,,,,,
Brazil,Amargosa,,,,,,
India,Anakapalle,,,,,,
Chile,Ancud,,,,,,
Brazil,Andrelandia,,,,,,
Madagascar,Antsohihy,,,,,,
Brazil,Araci,,,,,,
Unknown,Arenzano,,,,,,
Russian Federation,Argayash,,,,,,
Colombia,Ariguani,,,,,,
Colombia,Armenia,,,,,,
India,Arsikere,,,,,,
United States of America,Arvada,,,,,,
Mauritania,Atar,,,,,,
France,Avion,,,,,,
Brazil,Bady Bassitt,,,,,,
Brazil,Maribondo,,,,,,
Brazil,Marica,,,,,,
Germany,Marienheide,,,,,,
Poland,Marki,,,,,,
United States of America,Marlborough,,,,,,
Tunisia,Masakin,,,,,,
Italy,Massarosa,,,,,,
United Republic of Tanzania,Maswa,,,,,,
Brazil,Matriz De Camaragibe,,,,,,
India,Mau Aima,,,,,,
United States of America,Mayfield,,,,,,
Democratic Republic of the Congo,Mbanza Ngungu,,,,,,
United Republic of Tanzania,Mbulu,,,,,,
Saudi Arabia,Mecca,,,,,,
United States of America,Mentor,,,,,,
Belgium,Merelbeke,,,,,,
Russian Federation,Metallostroy,,,,,,
France,Metz,,,,,,
Brazil,Miguel Calmon,,,,,,
Russian Federation,Minusinsk,,,,,,
Italy,Modena,,,,,,
Germany,Moers,,,,,,
Hungary,Mohacs,,,,,,
Italy,Montebelluna,,,,,,
Colombia,Monteria,,,,,,
Mexico,Monterrey,,,,,,
Uruguay,Montevideo,,,,,,
Canada,Moose Jaw,,,,,,
Brazil,Morada Nova,,,,,,
Romania,Moreni,,,,,,
United States of America,Morgan Hill,,,,,,
Belgium,Morlanwelz,,,,,,
Venezuela (Bolivarian Republic of),Moron,,,,,,
Brazil,Mossoro,,,,,,
Brazil,Mucuri,,,,,,
Germany,Muhldorf,,,,,,
Malawi,Mulanje,,,,,,
India,Mundwa,,,,,,
Italy,Mussomeli,,,,,,
Japan,Mutsu,,,,,,
Poland,Myszkow,,,,,,
Thailand,Na Klang,,,,,,
United Republic of Tanzania,Naberera,,,,,,
Honduras,Nacaome,,,,,,
Philippines,Naga,,,,,,
India,Nagari,,,,,,
Japan,Nago,,,,,,
Unknown,Nagua,,,,,,
Germany,Taunusstein,,,,,,
Lithuania,Taurage,,,,,,
Poland,Tczew,,,,,,
Honduras,Tela,,,,,,
United States of America,Temecula,,,,,,
Mexico,Tepalcatepec,,,,,,
Mexico,Tepalcingo,,,,,,
Mexico,Tepeapulco,,,,,,
Brazil,Teresopolis,,,,,,
United States of America,The Hammocks,,,,,,
Japan,Toki,,,,,,
United States of America,Tomball,,,,,,
Japan,Tomobe,,,,,,
United States of America,Toms River,,,,,,
Romania,Topoloveni,,,,,,
United States of America,Totowa,,,,,,
United States of America,Townsend,,,,,,
Russian Federation,Troitskoye,,,,,,
Netherlands,Tubbergen,,,,,,
United States of America,Tucson,,,,,,
Venezuela (Bolivarian Republic of),Tucupita,,,,,,
Mexico,Tula De Allende,,,,,,
India,Tumsar,,,,,,
Pakistan,Ubauro,,,,,,
Russian Federation,Uchkeken,,,,,,
India,Udhampur,,,,,,
Russian Federation,Udomlya,,,,,,
Netherlands,Uithoorn,,,,,,
Mexico,Uruapan,,,,,,
Russian Federation,Ust Donetskiy,,,,,,
Democratic Republic of the Congo,Uvira,,,,,,
Russian Federation,Uzhur 4,,,,,,
Brazil,Vacaria,,,,,,
Russian Federation,Vakhrushi,,,,,,
Chile,Valdivia,,,,,,
United States of America,Valdosta,,,,,,
Brazil,Valinhos,,,,,,
Mexico,Valparaiso,,,,,,
Cuba,Varadero,,,,,,
France,Vaulx En Velin,,,,,,
Italy,Veglie,,,,,,
Croatia,Velika Gorica,,,,,,
Bosnia and Herzegovina,Velika Kladusa,,,,,,
Senegal,Velingara,,,,,,
Hungary,Veresegyhaz,,,,,,
Spain,Verin,,,,,,
Brazil,Vespasiano,,,,,,
Brazil,Vicencia,,,,,,
Unknown,Vico Equense,,,,,,
Chile,Vicuna,,,,,,
Georgia,Surami,,,,,,
Japan,Susono,,,,,,
Russian Federation,Svetlograd,,,,,,
Czechia,Svitavy,,,,,,
Poland,Sycow,,,,,,
Russian Federation,Syzran,,,,,,
Tunisia,Tabarqah,,,,,,
Tunisia,Tabursuq,,,,,,
Ghana,Tafo,,,,,,
Russian Federation,Talmenka,,,,,,
Pakistan,Tando Jam,,,,,,
China,Tangzhai,,,,,,
Unknown,Tanjong Tokong,,,,,,
Mexico,Tantoyuca,,,,,,
United States of America,Tarpon Springs,,,,,,
Myanmar,Taunggyi,,,,,,
Pakistan,Vihari,,,,,,
United Republic of Tanzania,Vikindu,,,,,,
France,Villeneuve Le Roi,,,,,,
France,Villers Les Nancy,,,,,,
India,Vinukonda,,,,,,
United States of America,Vista,,,,,,
South Africa,Vredendal,,,,,,
Russian Federation,Vyazniki,,,,,,
Belgium,Waasmunster,,,,,,
Algeria,Wahran,,,,,,
India,Walajabad,,,,,,
Belgium,Walcourt,,,,,,
