Country,City,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Central African Republic,Ndele,,,,,,
Greece,Nea Alikarnassos,,,,,,
Russian Federation,Nikolsk,,,,,,
United States of America,Morton Grove,,,,,,
Germany,Muhlhausen,,,,,,
India,Nagapattinam,,,,,,
China,Nanma,,,,,,
China,Mianyang,,,,,,
South Africa,Midrand,,,,,,
United States of America,Mishawaka,,,,,,
Poland,Mogilno,,,,,,
Japan,Moka,,,,,,
France,Montesson,,,,,,
United States of America,Indiana,,,,,,
Japan,Ino,,,,,,
Brazil,Itabuna,,,,,,
Brazil,Jaguaruana,,,,,,
India,Jaleswar,,,,,,
Syrian Arab Republic,Jaramana,,,,,,
Brazil,Joanopolis,,,,,,
Brazil,Joao Neiva,,,,,,
India,Kakching,,,,,,
Democratic Republic of the Congo,Kindu,,,,,,
United States of America,King Of Prussia,,,,,,
Japan,Kitakami,,,,,,
Kenya,Kitui,,,,,,
South Africa,Knysna,,,,,,
Russian Federation,Korsakov,,,,,,
India,Paradwip,,,,,,
Brazil,Parnaiba,,,,,,
Colombia,Pasto,,,,,,
Brazil,Pedra,,,,,,
Thailand,Phak Hai,,,,,,
Thailand,Phanat Nikhom,,,,,,
United States of America,Omaha,,,,,,
Italy,Orbetello,,,,,,
Russian Federation,Ostrov,,,,,,
United States of America,Owatonna,,,,,,
Pakistan,Paharpur,,,,,,
Netherlands,Drimmelen,,,,,,
Germany,Dusseldorf,,,,,,
United States of America,Dyer,,,,,,
United States of America,East Orange,,,,,,
United Kingdom of Great Britain and Northern Ireland,East Retford,,,,,,
United States of America,El Mirage,,,,,,
Turkey,Emirdag,,,,,,
Italy,Francavilla Al Mare,,,,,,
Germany,Frankenthal,,,,,,
Italy,Fucecchio,,,,,,
Italy,Gallarate,,,,,,
Italy,Gardone Val Trompia,,,,,,
United States of America,Garfield,,,,,,
France,Garges Les Gonesse,,,,,,
France,Gien,,,,,,
Spain,Erandio,,,,,,
Pakistan,Faqirwali,,,,,,
Mexico,Felipe Carrillo Puerto,,,,,,
United States of America,Fort Lauderdale,,,,,,
Haiti,Gonaives,,,,,,
Poland,Gubin,,,,,,
Philippines,Guiljungan,,,,,,
Netherlands,Haarlemmermeer,,,,,,
Germany,Hammelburg,,,,,,
Romania,Harsova,,,,,,
United States of America,Harwich,,,,,,
Belgium,Herentals,,,,,,
China,Hohhot,,,,,,
Germany,Holzgerlingen,,,,,,
Angola,Huambo,,,,,,
China,Hulan,,,,,,
India,Idar,,,,,,
United Republic of Tanzania,Igurusi,,,,,,
Canada,Dawson Creek,,,,,,
China,Daye,,,,,,
Unknown,Dhuwaran,,,,,,
Pakistan,Diplo,,,,,,
India,Dirba,,,,,,
Iran (Islamic Republic of),Do Gonbadan,,,,,,
Brazil,Dois Vizinhos,,,,,,
Hungary,Pilisvorosvar,,,,,,
Brazil,Pirapora,,,,,,
Sri Lanka,Point Pedro,,,,,,
Brazil,Porto Uniao,,,,,,
Slovakia,Povazska Bystrica,,,,,,
China,Dangtu,,,,,,
Costa Rica,Daniel Flores,,,,,,
India,Daosa,,,,,,
Pakistan,Daud Khel,,,,,,
United Kingdom of Great Britain and Northern Ireland,Dawlish,,,,,,
Iran (Islamic Republic of),Dehloran,,,,,,
United States of America,Delano,,,,,,
Russian Federation,Derbent,,,,,,
India,Dergaon,,,,,,
India,Dhamtari,,,,,,
Unknown,Dragor,,,,,,
United States of America,Dumont,,,,,,
Unknown,Durres,,,,,,
United States of America,East Providence,,,,,,
Venezuela (Bolivarian Republic of),El Cafetal,,,,,,
South Africa,Empangeni,,,,,,
Brazil,Nao Me Toque,,,,,,
United States of America,Naples,,,,,,
Mexico,Naucalpan,,,,,,
Russian Federation,Neftegorsk,,,,,,
Romania,Negresti,,,,,,
Unknown,Nesoddtangen,,,,,,
United Republic of Tanzania,Newala,,,,,,
China,Nianzishan,,,,,,
Japan,Nichinan,,,,,,
Brazil,Niquelandia,,,,,,
Finland,Nivala,,,,,,
United States of America,Norton Shores,,,,,,
Slovenia,Novo Mesto,,,,,,
United States of America,Oak Forest,,,,,,
Japan,Ogawa,,,,,,
Japan,Okegawa,,,,,,
Slovakia,Roznava,,,,,,
Poland,Rumia,,,,,,
United States of America,Sachse,,,,,,
Afghanistan,Sahrak,,,,,,
United States of America,Saint Michael,,,,,,
Israel,Sakhnin,,,,,,
Oman,Salalah,,,,,,
Mexico,Salvatierra,,,,,,
Malta,San Gwann,,,,,,
Guatemala,Santa Maria De Jesus,,,,,,
Peru,Santa,,,,,,
Brazil,Sao Mateus Do Sul,,,,,,
Indonesia,Randudongkal,,,,,,
United States of America,Reidsville,,,,,,
France,Romilly Sur Seine,,,,,,
Mexico,Acala,,,,,,
C̫te d'Ivoire,Agnibilekrou,,,,,,
Sweden,Akersberga,,,,,,
Japan,Akishima,,,,,,
Turkey,Aksehir,,,,,,
Malaysia,Alor Setar,,,,,,
India,Ambahta,,,,,,
Mexico,Ameca,,,,,,
Japan,Arai,,,,,,
Italy,Arcola,,,,,,
Italy,Argenta,,,,,,
India,Alwaye,,,,,,
Brazil,Anastacio,,,,,,
Brazil,Arcos,,,,,,
United States of America,Arecibo,,,,,,
Brazil,Altinho,,,,,,
Madagascar,Ambatofinandrahana,,,,,,
Italy,Angri,,,,,,
Equatorial Guinea,Anisoc,,,,,,
United Kingdom of Great Britain and Northern Ireland,Arbroath,,,,,,
Russian Federation,Arzgir,,,,,,
Unknown,Askoy,,,,,,
Brazil,Atalaia,,,,,,
Nigeria,Awka,,,,,,
Brazil,Bacabal,,,,,,
Germany,Bad Driburg,,,,,,
Pakistan,Lalian,,,,,,
Cyprus,Larnaca,,,,,,
Cuba,Las Tunas,,,,,,
Indonesia,Lasem,,,,,,
United States of America,Lawton,,,,,,
Germany,Leimen,,,,,,
Russian Federation,Leningradskaya,,,,,,
Poland,Libiaz,,,,,,
Netherlands,Lichtenvoorde,,,,,,
India,Kandi,,,,,,
Indonesia,Karangampel,,,,,,
Russian Federation,Karymskoye,,,,,,
Australia,Katherine,,,,,,
Lithuania,Kelme,,,,,,
Pakistan,Khuzdar,,,,,,
United Kingdom of Great Britain and Northern Ireland,Kilwinning,,,,,,
Slovakia,Kolarovo,,,,,,
Malaysia,Kota Bahru,,,,,,
Iran (Islamic Republic of),Kuhdasht,,,,,,
Zimbabwe,Kwekwe,,,,,,
United States of America,Laguna Niguel,,,,,,
United States of America,East Longmeadow,,,,,,
United Kingdom of Great Britain and Northern Ireland,Eaton Socon,,,,,,
Nigeria,Ede,,,,,,
Turkey,Edremit,,,,,,
South Africa,Ekangala,,,,,,
Unknown,Eleusis,,,,,,
Germany,Marienberg,,,,,,
United States of America,Marion,,,,,,
India,Maurawan,,,,,,
Russian Federation,Mesker Yurt,,,,,,
Iran (Islamic Republic of),Miandoab,,,,,,
United States of America,Middleton,,,,,,
India,Mihona,,,,,,
Turkey,Milas,,,,,,
China,Mingshui,,,,,,
Uganda,Mityana,,,,,,
France,Montmorency,,,,,,
Russian Federation,Moshkovo,,,,,,
United States of America,Moultrie,,,,,,
South Africa,Mpophomeni,,,,,,
United Republic of Tanzania,Mtimbira,,,,,,
Germany,Mullheim,,,,,,
India,Multai,,,,,,
Russian Federation,Murmashi,,,,,,
India,Naduvattam,,,,,,
Yemen,Zabid,,,,,,
Croatia,Zagreb,,,,,,
Republic of North Macedonia,Zajas,,,,,,
Poland,Zary,,,,,,
Germany,Zittau,,,,,,
Italy,Zola Predosa,,,,,,
Japan,Zushi,,,,,,
United States of America,Yonkers,,,,,,
China,Yumen,,,,,,
Ukraine,Yuzhne,,,,,,
Philippines,Iriga,,,,,,
United Republic of Tanzania,Itumba,,,,,,
Latvia,Jurmala,,,,,,
Poland,Gizycko,,,,,,
Norway,Gjovik,,,,,,
India,Gondal,,,,,,
Serbia,Gornji Milanovac,,,,,,
Senegal,Gossas,,,,,,
United Kingdom of Great Britain and Northern Ireland,Greenock,,,,,,
France,Grigny,,,,,,
Italy,Grottammare,,,,,,
Uzbekistan,Gurlan,,,,,,
Cyprus,Guzelyurt,,,,,,
United States of America,Haddonfield,,,,,,
Turkey,Hadimkoy,,,,,,
China,Hanzhong,,,,,,
United States of America,Hemet,,,,,,
India,Hoshiarpur,,,,,,
Germany,Hoyerswerda,,,,,,
Peru,Huaral,,,,,,
China,Hunchun,,,,,,
Unknown,Iguape,,,,,,
Denmark,Herning,,,,,,
Mexico,Hidalgo,,,,,,
Pakistan,Kharian,,,,,,
United Republic of Tanzania,Kibaha,,,,,,
United States of America,Kilgore,,,,,,
Democratic Republic of the Congo,Kinshasa,,,,,,
United Kingdom of Great Britain and Northern Ireland,Kirkby,,,,,,
Japan,Kitamoto,,,,,,
Sri Lanka,Kolonnawa,,,,,,
Russian Federation,Kostomuksha,,,,,,
Russian Federation,Shchuchye,,,,,,
Bangladesh,Shibganj,,,,,,
Lithuania,Siauliai,,,,,,
Turkey,Simav,,,,,,
Colombia,Since,,,,,,
Italy,Sinnai,,,,,,
Uganda,Sironko,,,,,,
India,Siswa Bazar,,,,,,
Netherlands,Werkendam,,,,,,
United States of America,West Babylon,,,,,,
United States of America,West Puente Valley,,,,,,
United States of America,West Sacramento,,,,,,
Germany,Winnenden,,,,,,
Poland,Wronki,,,,,,
China,Xian,,,,,,
France,Viry Chatillon,,,,,,
Sweden,Visby,,,,,,
Germany,Voerde,,,,,,
Greece,Voula,,,,,,
Republic of Moldova,Vulcanesti,,,,,,
New Zealand,Waitakere,,,,,,
South Africa,Warmbad,,,,,,
United States of America,Warner Robins,,,,,,
United States of America,Wausau,,,,,,
Turkey,Erdemli,,,,,,
Germany,Erftstadt,,,,,,
China,Fangshan,,,,,,
Italy,Fasano,,,,,,
United States of America,Findlay,,,,,,
Sweden,Finspang,,,,,,
Pakistan,Fort Abbas,,,,,,
Italy,Fossano,,,,,,
Germany,Friedrichshafen,,,,,,
Russian Federation,Georgiu Dezh,,,,,,
Ethiopia,Ginir,,,,,,
Indonesia,Madiun,,,,,,
India,Malappuram,,,,,,
India,Maler Kotla,,,,,,
Philippines,Mamburao,,,,,,
Philippines,Mankayan,,,,,,
Cuba,Mantua,,,,,,
Tunisia,Manzil Bu Ruqaybah,,,,,,
Iran (Islamic Republic of),Marand,,,,,,
Turkey,Mardin,,,,,,
Indonesia,Margasari,,,,,,
United Kingdom of Great Britain and Northern Ireland,Clydebank,,,,,,
United States of America,Cocoa,,,,,,
United States of America,Coffeyville,,,,,,
Honduras,Comayagua,,,,,,
United States of America,Culver City,,,,,,
Poland,Dabrowa Gornicza,,,,,,
Viet Nam,Phu Ly,,,,,,
Brazil,Pirapora Do Bom Jesus,,,,,,
Brazil,Piraquara,,,,,,
India,Pithoragarh,,,,,,
Germany,Plon,,,,,,
United States of America,Pooler,,,,,,
Mexico,Progreso,,,,,,
Chile,Puerto Varas,,,,,,
Poland,Pultusk,,,,,,
India,Purna,,,,,,
Canada,Quebec,,,,,,
Poland,Radom,,,,,,
India,Raichur,,,,,,
India,Raipur,,,,,,
United States of America,Opelika,,,,,,
Belarus,Orsha,,,,,,
Portugal,Ovar,,,,,,
Philippines,Padada,,,,,,
India,Palitana,,,,,,
United States of America,Palmdale,,,,,,
Brazil,Palmital,,,,,,
Italy,Palo Del Colle,,,,,,
Philippines,Panacan,,,,,,
India,Panchla,,,,,,
Greece,Patrai,,,,,,
Brazil,Pelotas,,,,,,
India,Periyapatti,,,,,,
Canada,Peterborough,,,,,,
France,Petit Bourg,,,,,,
United States of America,Morris,,,,,,
United Republic of Tanzania,Mtinko,,,,,,
Mexico,Muzquiz,,,,,,
Japan,Naka,,,,,,
United States of America,Nanuet,,,,,,
United Republic of Tanzania,Nanyamba,,,,,,
United States of America,Naugatuck,,,,,,
Japan,Niiza,,,,,,
United States of America,North Miami Beach,,,,,,
Italy,Novi Ligure,,,,,,
Mexico,Ojo Caliente,,,,,,
Netherlands,Oldebroek,,,,,,
India,Takhatgarh,,,,,,
Brazil,Tanabi,,,,,,
Philippines,Tanauan,,,,,,
Spain,Tarazona,,,,,,
Indonesia,Tasikmalaya,,,,,,
United States of America,Temple,,,,,,
China,Tengzhou,,,,,,
Mexico,Tesistan,,,,,,
Myanmar,Thayetmyo,,,,,,
Mexico,Tihuatlan,,,,,,
Canada,Timmins,,,,,,
India,Tiruvallur,,,,,,
Japan,Toba,,,,,,
Venezuela (Bolivarian Republic of),Villa Bruzual,,,,,,
United States of America,Virginia Beach,,,,,,
Brazil,Vitoria Do Mearim,,,,,,
Czechia,Vlasim,,,,,,
Russian Federation,Vostochnyy,,,,,,
United States of America,Wantagh,,,,,,
Nigeria,Warri,,,,,,
France,We,,,,,,
Spain,Tortosa,,,,,,
Japan,Toyoshina,,,,,,
Italy,Travagliato,,,,,,
Bosnia and Herzegovina,Travnik,,,,,,
Italy,Trentola Ducenta,,,,,,
Brazil,Trindade,,,,,,
Czechia,Trutnov,,,,,,
Turkey,Turgutlu,,,,,,
Unknown,Tutoia,,,,,,
Nigeria,Uga,,,,,,
Portugal,Unhos,,,,,,
Russian Federation,Ustyuzhna,,,,,,
France,Vanves,,,,,,
Russian Federation,Verkhnyaya Salda,,,,,,
Nigeria,Onitsha,,,,,,
Romania,Otopeni,,,,,,
Hungary,Ozd,,,,,,
Brazil,Pacaembu,,,,,,
United Kingdom of Great Britain and Northern Ireland,Paisley,,,,,,
Guatemala,Palin,,,,,,
Greece,Pallini,,,,,,
United States of America,Palm Harbor,,,,,,
Thailand,Prachuap Khiri Khan,,,,,,
Brazil,Presidente Medici,,,,,,
Unknown,Puerto Princesa,,,,,,
Colombia,Puerto Wilches,,,,,,
Indonesia,Purwodadi,,,,,,
Italy,Qualiano,,,,,,
India,Raisen,,,,,,
Finland,Raisio,,,,,,
Estonia,Rakvere,,,,,,
Poland,Rawa Mazowiecka,,,,,,
India,Rayachoti,,,,,,
Italy,Reggello,,,,,,
Germany,Renningen,,,,,,
United States of America,Richton Park,,,,,,
United States of America,Rockville,,,,,,
United Kingdom of Great Britain and Northern Ireland,Royal Tunbridge Wells,,,,,,
Albania,Rreshen,,,,,,
Japan,Ryuo,,,,,,
Russian Federation,Rzhev,,,,,,
France,Salon De Provence,,,,,,
Italy,Saluzzo,,,,,,
Guatemala,San Pedro Carcha,,,,,,
Japan,Sanjo,,,,,,
Brazil,Santana Do Ipanema,,,,,,
Brazil,Sao Joao De Pirabas,,,,,,
United States of America,Westbrook,,,,,,
Uganda,Wobulenzi,,,,,,
Germany,Wolfhagen,,,,,,
United States of America,Wooster,,,,,,
China,Yangcun,,,,,,
Nigeria,Yenagoa,,,,,,
China,Yibin,,,,,,
Mali,Yorosso,,,,,,
Russian Federation,Yuzhnouralsk,,,,,,
Russian Federation,Zheleznodorozhnyy,,,,,,
Brazil,Paracambi,,,,,,
Benin,Parakou,,,,,,
Brazil,Paratinga,,,,,,
Brazil,Passo Fundo,,,,,,
Indonesia,Pati,,,,,,
France,Pau,,,,,,
United States of America,Pecan Grove,,,,,,
Italy,Piazzola Sul Brenta,,,,,,
Italy,Pietrasanta,,,,,,
Philippines,Pililla,,,,,,
United States of America,Plantation,,,,,,
Spain,Plasencia,,,,,,
Germany,Plochingen,,,,,,
Italy,Scordia,,,,,,
United States of America,Seminole,,,,,,
Russian Federation,Sergiyev Posad,,,,,,
Pakistan,Shujaabad,,,,,,
Germany,Sinzig,,,,,,
Armenia,Artashat,,,,,,
Iran (Islamic Republic of),Ashtian,,,,,,
Kyrgyzstan,At Bashi,,,,,,
United States of America,Avon,,,,,,
Romania,Baicoi,,,,,,
Ukraine,Balta,,,,,,
India,Baragaon,,,,,,
India,Barpali,,,,,,
United States of America,Barstow,,,,,,
United States of America,Bay City,,,,,,
France,Bernissart,,,,,,
Madagascar,Betioky,,,,,,
Germany,Birkenfeld,,,,,,
Democratic Republic of the Congo,Bondo,,,,,,
Central African Republic,Bouar,,,,,,
Belgium,Brugge,,,,,,
Uganda,Bugiri,,,,,,
Netherlands,Bunnik,,,,,,
Brazil,Buri,,,,,,
Turkmenistan,Buzmeyin,,,,,,
Ecuador,Calceta,,,,,,
Italy,Campobasso,,,,,,
Brazil,Campos Novos,,,,,,
Brazil,Capinopolis,,,,,,
Turkey,Carsamba,,,,,,
Brazil,Castelo,,,,,,
Spain,Castrillon,,,,,,
Lao People's Democratic Republic,Champasak,,,,,,
Thailand,Chon Buri,,,,,,
United States of America,South Sioux City,,,,,,
Canada,Spruce Grove,,,,,,
India,Srivardhan,,,,,,
Germany,Stuttgart,,,,,,
Japan,Suita,,,,,,
United States of America,Sumter,,,,,,
India,Achalpur,,,,,,
Mexico,Agua Prieta,,,,,,
Pakistan,Ahmadpur Sial,,,,,,
Japan,Ako,,,,,,
Spain,Albal,,,,,,
India,Ambajogai,,,,,,
Madagascar,Arivonimamo,,,,,,
United States of America,Vadnais Heights,,,,,,
Finland,Vammala,,,,,,
Finland,Varkaus,,,,,,
Sweden,Vasterhaninge,,,,,,
Madagascar,Vavatenina,,,,,,
Germany,Velen,,,,,,
Spain,Velez Malaga,,,,,,
Russian Federation,Velikie Luki,,,,,,
Russian Federation,Velsk,,,,,,
Germany,Verl,,,,,,
Poland,Debno,,,,,,
Germany,Ditzingen,,,,,,
Canada,Duncan,,,,,,
United States of America,East Bridgewater,,,,,,
Brazil,Itabaiana,,,,,,
Brazil,Ituverava,,,,,,
South Africa,Jan Kempdorp,,,,,,
Serbia,Gnjilane,,,,,,
India,Gola Bazar,,,,,,
Mexico,Gomez Palacio,,,,,,
Portugal,Grijo,,,,,,
United States of America,Gulf Gate Estates,,,,,,
India,Masila,,,,,,
Senegal,Matam,,,,,,
United Republic of Tanzania,Matamba,,,,,,
Brazil,Matozinhos,,,,,,
United Republic of Tanzania,Matui,,,,,,
India,Mauganj,,,,,,
Russian Federation,Mayma,,,,,,
Russian Federation,Mayskiy,,,,,,
United States of America,Melbourne,,,,,,
Malaysia,Mersing,,,,,,
Poland,Miastko,,,,,,
United States of America,Missoula,,,,,,
Pakistan,Mithi,,,,,,
Myanmar,Mogok,,,,,,
France,Mont De Marsan,,,,,,
Switzerland,Montreux,,,,,,
Unknown,Montrose,,,,,,
Spain,Monzon,,,,,,
United States of America,Lake Ronkonkoma,,,,,,
Unknown,Le Pradet,,,,,,
India,Leh,,,,,,
United States of America,Leisure City,,,,,,
Poland,Leszno,,,,,,
United States of America,Louisville,,,,,,
Czechia,Louny,,,,,,
India,Mahalingpur,,,,,,
Nepal,Mahendranagar,,,,,,
India,Majalgaon,,,,,,
India,Malaut,,,,,,
Unknown,Malibu,,,,,,
India,Mamallapuram,,,,,,
Turkey,Manavgat,,,,,,
Brazil,Maraial,,,,,,
India,Kannad,,,,,,
India,Katangi,,,,,,
United States of America,Kennett,,,,,,
France,Illkirch Graffenstaden,,,,,,
Turkey,Imamoglu,,,,,,
United States of America,Irondequoit,,,,,,
Japan,Isawa,,,,,,
United States of America,Issaquah,,,,,,
Brazil,Itaberaba,,,,,,
Japan,Iwatsuki,,,,,,
India,Jammalamadugu,,,,,,
Poland,Jaroslaw,,,,,,
Cuba,Jatibonico,,,,,,
United States of America,Jenks,,,,,,
India,Jhusi,,,,,,
Romania,Jimbolia,,,,,,
Jordan,Judayta,,,,,,
Argentina,Jujuy,,,,,,
Philippines,Kabacan,,,,,,
Afghanistan,Kabul,,,,,,
Japan,Hadano,,,,,,
United States of America,Hanford,,,,,,
Germany,Harsum,,,,,,
Belgium,Herstal,,,,,,
C̫te d'Ivoire,Hire,,,,,,
India,Igatpuri,,,,,,
India,Kopaganj,,,,,,
Russian Federation,Kovdor,,,,,,
Serbia,Kovin,,,,,,
Unknown,Kronshtadt,,,,,,
Russian Federation,Kurgan,,,,,,
United States of America,La Canada Flintridge,,,,,,
United States of America,La Riviera,,,,,,
France,La Roche Sur Yon,,,,,,
Pakistan,Topi,,,,,,
Azerbaijan,Tovuz,,,,,,
Japan,Toyooka,,,,,,
Australia,Traralgon,,,,,,
Brazil,Tres Coroas,,,,,,
Togo,Tsevie,,,,,,
Japan,Tsubame,,,,,,
United States of America,Tuskegee,,,,,,
Philippines,Tuyom,,,,,,
Netherlands,Tynaarlo,,,,,,
Costa Rica,Esparta,,,,,,
Ukraine,Feodosiya,,,,,,
Italy,Fermo,,,,,,
Unknown,Ficarazzi,,,,,,
Comoros,Fomboni,,,,,,
Russian Federation,Gzhatsk,,,,,,
Bangladesh,Habiganj,,,,,,
India,Akhnur,,,,,,
Cuba,Alquizar,,,,,,
United States of America,Amarillo,,,,,,
Germany,Amberg,,,,,,
United States of America,Anaheim,,,,,,
France,Annecy Le Vieux,,,,,,
Chile,Antofagasta,,,,,,
Belgium,Antwerp,,,,,,
Indonesia,Astanajapura,,,,,,
Italy,Avigliana,,,,,,
Turkey,Babaeski,,,,,,
Russian Federation,Bachatskiy,,,,,,
India,Baduria,,,,,,
France,Baie Mahault,,,,,,
China,Baiyin,,,,,,
Russian Federation,Balashov,,,,,,
Russian Federation,Balezino,,,,,,
Brazil,Balsas,,,,,,
Venezuela (Bolivarian Republic of),Barcelona,,,,,,
India,Barwaha,,,,,,
Uruguay,Canelones,,,,,,
Italy,Cassano Delle Murge,,,,,,
Italy,Castel San Giorgio,,,,,,
Myanmar,Chauk,,,,,,
Sri Lanka,Chavakachcheri,,,,,,
Zimbabwe,Chegutu,,,,,,
Italy,Chieti,,,,,,
Zambia,Chililabombwe,,,,,,
Guatemala,Chimaltenango,,,,,,
Indonesia,Cikarang,,,,,,
Canada,Collingwood,,,,,,
United States of America,Columbine,,,,,,
France,Comines,,,,,,
Brazil,Conceicao Da Feira,,,,,,
Italy,Cormano,,,,,,
Italy,Cortona,,,,,,
Brazil,Cruzilia,,,,,,
Ghana,Akwatia,,,,,,
United States of America,Alameda,,,,,,
Pakistan,Alipur Chatha,,,,,,
Italy,Alzano Lombardo,,,,,,
Ecuador,Ambato,,,,,,
Afghanistan,Anar Darreh,,,,,,
Unknown,Angra Dos Reis,,,,,,
Belgium,Ans,,,,,,
Unknown,Armacao Dos Buzios,,,,,,
Belgium,Aywaille,,,,,,
Philippines,Baculongan,,,,,,
Germany,Bad Oldesloe,,,,,,
Switzerland,Bad Sackingen,,,,,,
Thailand,Ban Tak,,,,,,
China,Baoding,,,,,,
Italy,Baronissi,,,,,,
Indonesia,Batu,,,,,,
United States of America,Beacon,,,,,,
Belgium,Vilvoorde,,,,,,
Netherlands,Voerendaal,,,,,,
Croatia,Vukovar,,,,,,
Pakistan,Warburton,,,,,,
Germany,Weingarten,,,,,,
Germany,Wertheim,,,,,,
United States of America,West Freehold,,,,,,
United States of America,Whitman,,,,,,
China,Wuda,,,,,,
China,Xifeng,,,,,,
China,Yantai,,,,,,
Russian Federation,Yaroslavskiy,,,,,,
United States of America,Yorba Linda,,,,,,
Azerbaijan,Zabrat,,,,,,
Poland,Zyrardow,,,,,,
Switzerland,Thalwil,,,,,,
Myanmar,Tharrawaddy,,,,,,
France,Thionville,,,,,,
Mexico,Tianguistenco,,,,,,
Greece,Tirnavos,,,,,,
Japan,Tobe,,,,,,
Japan,Tomiya,,,,,,
Iran (Islamic Republic of),Tonekabon,,,,,,
Spain,Torre Del Campo,,,,,,
Russian Federation,Totma,,,,,,
Italy,Treviglio,,,,,,
China,Tucheng,,,,,,
Latvia,Tukums,,,,,,
Kyrgyzstan,Tyup,,,,,,
Netherlands,Uitgeest,,,,,,
India,Unnao,,,,,,
Russian Federation,Ust Ilimsk,,,,,,
Pakistan,Utmanzai,,,,,,
India,Vadakku Valliyur,,,,,,
Mexico,Valle De Santiago,,,,,,
Denmark,Varde,,,,,,
Ukraine,Vasylivka,,,,,,
Malaysia,Bedong,,,,,,
Russian Federation,Beloyarskiy,,,,,,
India,Belsand,,,,,,
Turkey,Bergama,,,,,,
United Republic of Tanzania,Biharamulo,,,,,,
India,Bijnor,,,,,,
Unknown,Bognor Regis,,,,,,
Italy,Bologna,,,,,,
Turkey,Bozova,,,,,,
United States of America,Brewster,,,,,,
United States of America,Broadview Heights,,,,,,
Germany,Buchen,,,,,,
Ukraine,Burshtyn,,,,,,
Chile,Calera,,,,,,
Italy,Caltanissetta,,,,,,
Philippines,Calumpit,,,,,,
Romania,Giurgiu,,,,,,
Pakistan,Gojra,,,,,,
India,Gokak,,,,,,
Canada,Grosse Ile,,,,,,
Brazil,Guaruja,,,,,,
United States of America,Guthrie,,,,,,
United States of America,Hamden,,,,,,
Belgium,Hamme,,,,,,
India,Hirakud,,,,,,
Netherlands,Hoorn,,,,,,
United States of America,Horn Lake,,,,,,
Nigeria,Igede,,,,,,
Nigeria,Ikorodu,,,,,,
Brazil,Indaiatuba,,,,,,
Poland,Inowroclaw,,,,,,
Brazil,Ipanema,,,,,,
Brazil,Iracemapolis,,,,,,
Russian Federation,Ivdel,,,,,,
Japan,Iwai,,,,,,
India,Jaggayyapeta,,,,,,
Brazil,Jandaia Do Sul,,,,,,
China,Jiuquan,,,,,,
Afghanistan,Jurm,,,,,,
India,Kallidaikurichchi,,,,,,
Japan,Kamiiso,,,,,,
United Republic of Tanzania,Kasamwa,,,,,,
Russian Federation,Kashin,,,,,,
Poland,Kedzierzyn Kozle,,,,,,
Nigeria,Duku,,,,,,
Philippines,Dulag,,,,,,
Canada,Elliot Lake,,,,,,
Myanmar,Dawei,,,,,,
Romania,Dej,,,,,,
Spain,Denia,,,,,,
Ethiopia,Dilla,,,,,,
Thailand,Photharam,,,,,,
Italy,Pioltello,,,,,,
Bulgaria,Popovo,,,,,,
Cambodia,Pousat,,,,,,
Croatia,Pozega,,,,,,
Unknown,Probolinggo,,,,,,
Colombia,Puerto Colombia,,,,,,
India,Pullampadi,,,,,,
Peru,Puno,,,,,,
Tunisia,Qabis,,,,,,
India,Rajpipla,,,,,,
France,Rambouillet,,,,,,
United Kingdom of Great Britain and Northern Ireland,Omagh,,,,,,
Burkina Faso,Orodara,,,,,,
Kazakhstan,Oskemen,,,,,,
Poland,Ostrowiec Swietokrzyski,,,,,,
Brazil,Otacilio Costa,,,,,,
Nigeria,Ozubulu,,,,,,
Afghanistan,Pagman,,,,,,
Philippines,Pamplona,,,,,,
United States of America,Peoria,,,,,,
Unknown,Permatang Kuching,,,,,,
Russian Federation,Persianovskiy,,,,,,
Brazil,Pesqueira,,,,,,
Viet Nam,Phan Rang,,,,,,
United States of America,Rancho Palos Verdes,,,,,,
Germany,Ratisbon,,,,,,
Belgium,Ravels,,,,,,
United States of America,Raytown,,,,,,
Bulgaria,Razlog,,,,,,
Brazil,Realeza,,,,,,
Germany,Recklinghausen,,,,,,
India,Renukut,,,,,,
Italy,Rezzato,,,,,,
Belgium,Rijkevorsel,,,,,,
United States of America,River Falls,,,,,,
Brazil,Rolante,,,,,,
Russian Federation,Roshal,,,,,,
Unknown,Rovinj,,,,,,
China,Rucheng,,,,,,
Guatemala,Sacapulas,,,,,,
Japan,Sagae,,,,,,
Canada,Saint Georges,,,,,,
France,Saint Maurice,,,,,,
France,Saint Nazaire,,,,,,
France,Saint Pierre Des Corps,,,,,,
India,Sakti,,,,,,
Philippines,Sampaloc,,,,,,
Tunisia,Qurbah,,,,,,
Chile,Temuco,,,,,,
Mexico,Tenosique,,,,,,
Russian Federation,Tikhvin,,,,,,
Russian Federation,Lakinsk,,,,,,
Unknown,Lamu,,,,,,
France,Laval,,,,,,
United States of America,Los Alamitos,,,,,,
Spain,Los Corrales De Buelna,,,,,,
Italy,Lugo,,,,,,
United Kingdom of Great Britain and Northern Ireland,Lurgan,,,,,,
Netherlands,Maasbracht,,,,,,
United States of America,Madison,,,,,,
United States of America,Madisonville,,,,,,
India,Mahad,,,,,,
Pakistan,Malakwal,,,,,,
India,Manchar,,,,,,
United States of America,Manitowoc,,,,,,
