Country,City,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
United Kingdom of Great Britain and Northern Ireland,Chorley,,,,,,
Thailand,Chumphon,,,,,,
China,Chutung,,,,,,
Indonesia,Cidahu,,,,,,
Italy,Cisterna,,,,,,
India,Asifabad,,,,,,
United States of America,Atascocita,,,,,,
United States of America,Aurora,,,,,,
Spain,Azpeitia,,,,,,
Cameroon,Bafang,,,,,,
United States of America,Baldwin,,,,,,
Ukraine,Bar,,,,,,
Italy,Barletta,,,,,,
United States of America,Batavia,,,,,,
Sri Lanka,Batticaloa,,,,,,
Cuba,Bauta,,,,,,
Madagascar,Bealanana,,,,,,
Thailand,Phra Phutthabat,,,,,,
France,Pierrefitte Sur Seine,,,,,,
Philippines,Pila,,,,,,
Germany,Pocking,,,,,,
Brazil,Pocone,,,,,,
Italy,Pomezia,,,,,,
United States of America,Ponca City,,,,,,
Romania,Popesti Leordeni,,,,,,
United States of America,Poquoson,,,,,,
Papua New Guinea,Port Moresby,,,,,,
Brazil,Porto Nacional,,,,,,
Russian Federation,Pravdinskiy,,,,,,
Republic of North Macedonia,Prilep,,,,,,
Argentina,Puerto Madryn,,,,,,
Unknown,Punta Umbria,,,,,,
Azerbaijan,Qazax,,,,,,
Brazil,Quata,,,,,,
Cuba,Quemado De Guines,,,,,,
Pakistan,Rajanpur,,,,,,
Israel,Ramat Gan,,,,,,
United States of America,Scarsdale,,,,,,
Germany,Scharbeutz,,,,,,
France,Seyssinet Pariset,,,,,,
India,Shahapur,,,,,,
Pakistan,Sharqpur,,,,,,
Belgium,Ronse,,,,,,
Unknown,Roseto Degli Abruzzi,,,,,,
United States of America,Roseville,,,,,,
France,Rouen,,,,,,
United States of America,Roy,,,,,,
Costa Rica,Sabanilla,,,,,,
Mexico,Sabinas Hidalgo,,,,,,
Slovakia,Sabinov,,,,,,
Saudi Arabia,Sabya,,,,,,
Egypt,Safaga,,,,,,
United States of America,Saint Augustine,,,,,,
Japan,Saitama,,,,,,
Italy,Sala Consilina,,,,,,
India,Samalkha,,,,,,
Ecuador,Samborondon,,,,,,
Colombia,San Benito Abad,,,,,,
United States of America,San Gabriel,,,,,,
Colombia,San Gil,,,,,,
Dominican Republic,San Ignacio De Sabaneta,,,,,,
Guatemala,San Miguel Chicaj,,,,,,
Colombia,San Vicente De Chucuri,,,,,,
Philippines,Santa Ana,,,,,,
Cuba,Santa Cruz Del Norte,,,,,,
Cuba,Santa Cruz Del Sur,,,,,,
Peru,Santiago De Cao,,,,,,
Brazil,Sao Francisco De Assis,,,,,,
Brazil,Sao Luis De Montes Belos,,,,,,
Brazil,Sao Luis,,,,,,
Brazil,Sao Pedro Da Aldeia,,,,,,
Brazil,Sao Pedro Do Sul,,,,,,
Pakistan,Sarai Sidhu,,,,,,
Cuba,Ranchuelo,,,,,,
India,Ratlam,,,,,,
United States of America,Redondo Beach,,,,,,
Germany,Reinheim,,,,,,
Germany,Remscheid,,,,,,
India,Remuna,,,,,,
United States of America,Robstown,,,,,,
Greece,Rodos,,,,,,
France,Roissy En Brie,,,,,,
Czechia,Rokycany,,,,,,
France,Romainville,,,,,,
Thailand,Ron Phibun,,,,,,
Syrian Arab Republic,Damascus,,,,,,
Tajikistan,Dangara,,,,,,
United States of America,Danvers,,,,,,
United Kingdom of Great Britain and Northern Ireland,Darlington,,,,,,
China,Dashiqiao,,,,,,
China,Dashitou,,,,,,
Pakistan,Daulatpur,,,,,,
United States of America,De Land,,,,,,
Indonesia,Delanggu,,,,,,
India,Deoria,,,,,,
India,Dholka,,,,,,
United States of America,Dickinson,,,,,,
France,Dieppe,,,,,,
Chad,Doba,,,,,,
Romania,Dofteana,,,,,,
India,Dohrighat,,,,,,
Viet Nam,Dong Xoai,,,,,,
United States of America,Dorado,,,,,,
Niger,Dosso,,,,,,
India,Dostpur,,,,,,
United States of America,Duarte,,,,,,
Guinea,Dubreka,,,,,,
Syrian Arab Republic,Duma,,,,,,
United States of America,Duncanville,,,,,,
Switzerland,Ebikon,,,,,,
United States of America,Eden,,,,,,
Mexico,El Llano,,,,,,
India,Elumalai,,,,,,
United States of America,Elwood,,,,,,
Turkey,Erbaa,,,,,,
Germany,Erding,,,,,,
China,Erenhot,,,,,,
Guatemala,Escuintla,,,,,,
Brazil,Esperantinopolis,,,,,,
Brazil,Esteio,,,,,,
Brazil,Estrela,,,,,,
Portugal,Evora,,,,,,
United States of America,Fairborn,,,,,,
India,Faizabad,,,,,,
Madagascar,Fandriana,,,,,,
Italy,Fara In Sabina,,,,,,
Bangladesh,Fatikchhari,,,,,,
France,Fecamp,,,,,,
Iran (Islamic Republic of),Fereydun Kenar,,,,,,
Romania,Fetesti,,,,,,
Botswana,Francistown,,,,,,
United States of America,Frankfort,,,,,,
United States of America,Freehold,,,,,,
Germany,Friedeburg,,,,,,
Germany,Gaimersheim,,,,,,
India,Gangavalli,,,,,,
India,Gariaband,,,,,,
Belgium,Geraardsbergen,,,,,,
Germany,Gevelsberg,,,,,,
Republic of North Macedonia,Gevgelija,,,,,,
Ethiopia,Gidole,,,,,,
Germany,Giengen,,,,,,
United States of America,Gilroy,,,,,,
Canada,Sherbrooke,,,,,,
India,Shiliguri,,,,,,
Japan,Shimoda,,,,,,
United Republic of Tanzania,Shinyanga,,,,,,
Iran (Islamic Republic of),Shushtar,,,,,,
Ukraine,Shyroke,,,,,,
Italy,Signa,,,,,,
India,Simga,,,,,,
Philippines,Siquijor,,,,,,
Sweden,Skovde,,,,,,
Netherlands,Someren,,,,,,
United States of America,Somerville,,,,,,
Honduras,Sonaguera,,,,,,
India,Sonari,,,,,,
India,Songadh,,,,,,
Poland,Sopot,,,,,,
El Salvador,Soyapango,,,,,,
Italy,Spoleto,,,,,,
Indonesia,Srono,,,,,,
Russian Federation,Sterlitamak,,,,,,
Czechia,Sumperk,,,,,,
Russian Federation,Dalmatovo,,,,,,
India,Darjiling,,,,,,
United Kingdom of Great Britain and Northern Ireland,Darwen,,,,,,
United States of America,Davenport,,,,,,
United States of America,Deerfield Beach,,,,,,
United States of America,Del City,,,,,,
United States of America,Deltona,,,,,,
Italy,Desenzano Del Garda,,,,,,
Slovakia,Detva,,,,,,
Germany,Diepholz,,,,,,
Pakistan,Dir,,,,,,
Romania,Viseu De Sus,,,,,,
France,Voiron,,,,,,
Poland,Wadowice,,,,,,
United States of America,Waimalu,,,,,,
United States of America,Wake Forest,,,,,,
India,Yellapur,,,,,,
Ukraine,Yevpatoriya,,,,,,
China,Yining,,,,,,
China,Yushu,,,,,,
Serbia,Zajecar,,,,,,
Russian Federation,Zayukovo,,,,,,
Germany,Zeulenroda,,,,,,
China,Zhuzhou,,,,,,
Belgium,Zonnebeke,,,,,,
Netherlands,Zundert,,,,,,
New Zealand,Wellington,,,,,,
Germany,Welver,,,,,,
Germany,Wendelstein,,,,,,
United States of America,West Milford,,,,,,
United States of America,West New York,,,,,,
New Zealand,Whangarei,,,,,,
United States of America,Willoughby,,,,,,
Netherlands,Winschoten,,,,,,
China,Wuan,,,,,,
China,Wuxi,,,,,,
Brazil,Xique Xique,,,,,,
India,Yamunanagar,,,,,,
Cuba,Yara,,,,,,
China,Dongsheng,,,,,,
China,Dongzhen,,,,,,
Russian Federation,Dudinka,,,,,,
Germany,Dulmen,,,,,,
Philippines,Dumaguete,,,,,,
India,Dundwaraganj,,,,,,
Germany,Durmersheim,,,,,,
China,Duyun,,,,,,
Unknown,Dzaoudzi,,,,,,
United States of America,East Bethel,,,,,,
India,Egra,,,,,,
Panama,El Coco,,,,,,
Colombia,El Doncello,,,,,,
United States of America,El Dorado,,,,,,
Poland,Elblag,,,,,,
Netherlands,Elburg,,,,,,
United Kingdom of Great Britain and Northern Ireland,Ellesmere Port,,,,,,
South Africa,Elliot,,,,,,
Turkey,Emet,,,,,,
Mexico,Emiliano Zapata,,,,,,
Germany,Emmendingen,,,,,,
Brazil,Extremoz,,,,,,
United States of America,Fairhaven,,,,,,
United States of America,Fairview Park,,,,,,
Germany,Feldkirchen Westerham,,,,,,
China,Fengshan,,,,,,
Germany,Feuchtwangen,,,,,,
Italy,Fisciano,,,,,,
France,Fontenay Le Comte,,,,,,
Guinea,Forecariah,,,,,,
Philippines,Mariveles,,,,,,
Germany,Markgroningen,,,,,,
United States of America,Marrero,,,,,,
Syrian Arab Republic,Masyaf,,,,,,
Uzbekistan,Matcha,,,,,,
India,Maur,,,,,,
Unknown,Mawlamyine,,,,,,
Belgium,Meise,,,,,,
United States of America,Merritt Island,,,,,,
Croatia,Metkovic,,,,,,
Iran (Islamic Republic of),Meybod,,,,,,
France,Miramas,,,,,,
Netherlands,Moerdijk,,,,,,
India,Mon,,,,,,
Malawi,Monkey Bay,,,,,,
Brazil,Monte Santo De Minas,,,,,,
India,Morena,,,,,,
Unknown,Mtwara,,,,,,
Thailand,Mukdahan,,,,,,
India,Mundi,,,,,,
Russian Federation,Murmansk,,,,,,
Australia,Muswellbrook,,,,,,
Pakistan,Muzaffarabad,,,,,,
India,Muzaffarnagar,,,,,,
Ukraine,Mykhaylivka,,,,,,
India,Nagina,,,,,,
Thailand,Nakhon Phanom,,,,,,
Bangladesh,Nalchiti,,,,,,
United States of America,Nantucket,,,,,,
Germany,Lahr,,,,,,
United States of America,Lake Grove,,,,,,
United States of America,Lake In The Hills,,,,,,
India,Lakhnau,,,,,,
India,Lalganj,,,,,,
Bangladesh,Lalmanir Hat,,,,,,
Italy,Lanciano,,,,,,
Italy,Lariano,,,,,,
Australia,Launceston,,,,,,
United States of America,Laurel,,,,,,
France,Le Pre Saint Gervais,,,,,,
Andorra,Les Escaldes,,,,,,
United States of America,Lincolnwood,,,,,,
China,Linshu,,,,,,
China,Liusha,,,,,,
Malawi,Liwonde,,,,,,
Spain,Logrono,,,,,,
United Kingdom of Great Britain and Northern Ireland,Long Eaton,,,,,,
Spain,Lora Del Rio,,,,,,
Angola,Luanda,,,,,,
Unknown,Luganville,,,,,,
Zambia,Maamba,,,,,,
India,Mainaguri,,,,,,
Spain,Mairena Del Aljarafe,,,,,,
Brazil,Mairinque,,,,,,
Philippines,Mambajao,,,,,,
India,Mangaldai,,,,,,
Uzbekistan,Mangit,,,,,,
Germany,Mannheim,,,,,,
India,Marhaura,,,,,,
India,Kamthi,,,,,,
Russian Federation,Kamyshin,,,,,,
Russian Federation,Kapustin Yar 1,,,,,,
Togo,Kara,,,,,,
Ukraine,Karlivka,,,,,,
Nepal,Kathmandu,,,,,,
Philippines,Katipunan,,,,,,
Russian Federation,Kedrovka,,,,,,
United Kingdom of Great Britain and Northern Ireland,Keighley,,,,,,
India,Kelamangalam,,,,,,
Germany,Kelheim,,,,,,
Germany,Kempten,,,,,,
Indonesia,Kepanjen,,,,,,
Poland,Kety,,,,,,
India,Khagaul,,,,,,
India,Khandela,,,,,,
Russian Federation,Kharabali,,,,,,
India,Kharagpur,,,,,,
India,Khardaha,,,,,,
India,Khilchipur,,,,,,
Greece,Khios,,,,,,
Canada,Kitchener,,,,,,
Russian Federation,Klimovsk,,,,,,
India,Kodoli,,,,,,
Poland,Koluszki,,,,,,
United Republic of Tanzania,Kongwa,,,,,,
Germany,Kornwestheim,,,,,,
India,Kottagudem,,,,,,
India,Kovur,,,,,,
India,Kulti,,,,,,
Poland,Kutno,,,,,,
Mexico,La Mira,,,,,,
Romania,Negresti Oas,,,,,,
United States of America,Newburg,,,,,,
Romania,Nicolae Balcescu,,,,,,
Spain,Nigran,,,,,,
Mali,Niono,,,,,,
United States of America,North Druid Hills,,,,,,
United Kingdom of Great Britain and Northern Ireland,Nottingham,,,,,,
Brazil,Nova Russas,,,,,,
Ukraine,Nova Vodolaha,,,,,,
Afghanistan,Nuristan,,,,,,
Kenya,Nyahururu,,,,,,
United States of America,Ocoee,,,,,,
Germany,Offenburg,,,,,,
United Republic of Tanzania,Karema,,,,,,
Germany,Kaufbeuren,,,,,,
Indonesia,Kawalu,,,,,,
Russian Federation,Kemerovo,,,,,,
Poland,Kepno,,,,,,
India,Lakhipur,,,,,,
Pakistan,Larkana,,,,,,
Germany,Laubach,,,,,,
India,Lawar,,,,,,
United States of America,Lawndale,,,,,,
Serbia,Lazarevac,,,,,,
France,Le Francois,,,,,,
France,Le Mans,,,,,,
France,Le Plessis Robinson,,,,,,
United States of America,Leesburg,,,,,,
United States of America,Lehigh Acres,,,,,,
Germany,Lehre,,,,,,
Netherlands,Lelystad,,,,,,
France,Les Clayes Sous Bois,,,,,,
Ireland,Letterkenny,,,,,,
France,Kourou,,,,,,
Greece,Kozani,,,,,,
Russian Federation,Krasnobrodskiy,,,,,,
India,Kundgol,,,,,,
Russian Federation,Kungur,,,,,,
Russian Federation,Kuznetsk,,,,,,
Mexico,La Canada,,,,,,
Unknown,La Porte,,,,,,
Pakistan,Lachi,,,,,,
Russian Federation,Kholmskaya,,,,,,
Unknown,Kijang,,,,,,
South Africa,Kimberley,,,,,,
United Republic of Tanzania,Kingori,,,,,,
United States of America,Kings Mountain,,,,,,
Kenya,Kisii,,,,,,
Japan,Kitsuki,,,,,,
Bulgaria,Kjustendil,,,,,,
Uganda,Koboko,,,,,,
Japan,Komatsu,,,,,,
India,Konch,,,,,,
Russian Federation,Kondopoga,,,,,,
Malaysia,Kota Belud,,,,,,
Colombia,San Antero,,,,,,
Italy,San Giorgio A Cremano,,,,,,
Venezuela (Bolivarian Republic of),San Juan De Los Morros,,,,,,
Guatemala,San Lucas Toliman,,,,,,
Guatemala,San Pedro Ayampuc,,,,,,
Costa Rica,San Vicente,,,,,,
Germany,Sankt Wendel,,,,,,
Mexico,Santa Maria Del Rio,,,,,,
Colombia,Santa Rosa De Osos,,,,,,
Brazil,Santa Vitoria,,,,,,
Spain,Santiago De Compostela,,,,,,
Brazil,Santo Estevao,,,,,,
Brazil,Sao Bento Do Una,,,,,,
Czechia,Prostejov,,,,,,
El Salvador,Puerto El Triunfo,,,,,,
Cuba,Puerto Padre,,,,,,
Unknown,Puerto Vallarta,,,,,,
Somalia,Qandala,,,,,,
Iran (Islamic Republic of),Qorveh,,,,,,
Germany,Radeberg,,,,,,
Ukraine,Rakitnoye,,,,,,
India,Ramanathapuram,,,,,,
Nigeria,Olupona,,,,,,
Afghanistan,Orgun,,,,,,
Italy,Orvieto,,,,,,
Kenya,Oyugis,,,,,,
Myanmar,Pakokku,,,,,,
Lao People's Democratic Republic,Pakxe,,,,,,
South Africa,Phuthaditjhaba,,,,,,
Mexico,Piedras Negras,,,,,,
Peru,Pimentel,,,,,,
Paraguay,Piribebuy,,,,,,
Pakistan,Pishin,,,,,,
Russian Federation,Plast,,,,,,
Germany,Plauen,,,,,,
Mexico,Playa Del Carmen,,,,,,
United States of America,Pleasantville,,,,,,
Italy,Polignano A Mare,,,,,,
France,Pont Sainte Maxence,,,,,,
United Kingdom of Great Britain and Northern Ireland,Pontypridd,,,,,,
New Zealand,Porirua,,,,,,
Unknown,Port Hedland,,,,,,
United States of America,Portsmouth,,,,,,
Italy,Preganziol,,,,,,
Serbia,Prizren,,,,,,
United States of America,Rosemead,,,,,,
Zimbabwe,Rusape,,,,,,
India,Sabalgarh,,,,,,
Colombia,Sabanagrande,,,,,,
India,Sadasivpet,,,,,,
India,Safidon,,,,,,
United States of America,Saginaw,,,,,,
Haiti,Saint Marc,,,,,,
France,Saint Martin De Crau,,,,,,
France,Saintes,,,,,,
United States of America,Salmon Creek,,,,,,
Ghana,Saltpond,,,,,,
Colombia,Samaniego,,,,,,
India,Panihati,,,,,,
India,Papparapatti,,,,,,
India,Parlakimidi,,,,,,
Uruguay,Paso De Carrasco,,,,,,
India,Patrasaer,,,,,,
United States of America,Perrysburg,,,,,,
United States of America,Petaluma,,,,,,
United States of America,Phenix City,,,,,,
Netherlands,Reeuwijk,,,,,,
Germany,Regen,,,,,,
Pakistan,Renala Khurd,,,,,,
Netherlands,Rheden,,,,,,
Germany,Ribnitz Damgarten,,,,,,
Belgium,Riemst,,,,,,
Latvia,Riga,,,,,,
Canada,Rimouski,,,,,,
France,Riviere Pilote,,,,,,
India,Robertsonpet,,,,,,
Russian Federation,Rodniki,,,,,,
France,Rognac,,,,,,
United States of America,Ramona,,,,,,
India,Rampur,,,,,,
Germany,Rastatt,,,,,,
India,Raxaul,,,,,,
Canada,Red Deer,,,,,,
India,Nongpoh,,,,,,
United States of America,Norristown,,,,,,
United States of America,North Adams,,,,,,
United States of America,North Saint Paul,,,,,,
United States of America,Norwell,,,,,,
Brazil,Nossa Senhora Da Gloria,,,,,,
Brazil,Nova Esperanca,,,,,,
United States of America,Novi,,,,,,
Russian Federation,Novomikhaylovskiy,,,,,,
Russian Federation,Novospasskoye,,,,,,
Uganda,Ntungamo,,,,,,
Japan,Numata,,,,,,
Denmark,Nyborg,,,,,,
Poland,Nysa,,,,,,
C̫te d'Ivoire,Odienne,,,,,,
United States of America,Okemos,,,,,,
India,Okha,,,,,,
Belgium,Olen,,,,,,
Bulgaria,Karnobat,,,,,,
Turkey,Kastamonu,,,,,,
Senegal,Kedougou,,,,,,
Sri Lanka,Kelaniya,,,,,,
India,Khambhaliya,,,,,,
Thailand,Khao Yoi,,,,,,
Iran (Islamic Republic of),Kamyaran,,,,,,
Russian Federation,Kandalaksha,,,,,,
India,Kangayam,,,,,,
Uganda,Kanungu,,,,,,
Turkey,Karacabey,,,,,,
United Republic of Tanzania,Karatu,,,,,,
Sweden,Karlskoga,,,,,,
India,Katpadi,,,,,,
India,Katras,,,,,,
Turkey,Kayseri,,,,,,
Germany,Kelkheim,,,,,,
Bangladesh,Keshabpur,,,,,,
United States of America,Roselle,,,,,,
United Republic of Tanzania,Ruangwa,,,,,,
Italy,Rubano,,,,,,
Italy,Rubiera,,,,,,
France,Saint Raphael,,,,,,
India,Samthar,,,,,,
United States of America,San Anselmo,,,,,,
Italy,San Donato Milanese,,,,,,
Costa Rica,San Rafael,,,,,,
El Salvador,San Salvador,,,,,,
Unknown,Sanary Sur Mer,,,,,,
Trinidad and Tobago,Sangre Grande,,,,,,
Brazil,Santa Rita Do Passa Quatro,,,,,,
Colombia,Santander De Quilichao,,,,,,
Brazil,Sao Cristovao,,,,,,
Brazil,Sao Lourenco Da Mata,,,,,,
Brazil,Sao Miguel Dos Campos,,,,,,
United States of America,Saratoga Springs,,,,,,
Japan,Satte,,,,,,
Thailand,Satuk,,,,,,
Lao People's Democratic Republic,Savannakhet,,,,,,
Turkmenistan,Sayat,,,,,,
India,Sayla,,,,,,
Italy,Scandicci,,,,,,
Netherlands,Scheemda,,,,,,
United States of America,Scranton,,,,,,
Germany,Seesen,,,,,,
India,Selam,,,,,,
Brazil,Senges,,,,,,
France,Senlis,,,,,,
Portugal,Sesimbra,,,,,,
Italy,Sessa Aurunca,,,,,,
Russian Federation,Severodvinsk,,,,,,
Germany,Eppingen,,,,,,
Germany,Ergolding,,,,,,
Egypt,Esna,,,,,,
United States of America,Sheboygan,,,,,,
United Republic of Tanzania,Shelui,,,,,,
Russian Federation,Shilovo,,,,,,
Zimbabwe,Shurugwi,,,,,,
India,Sidhauli,,,,,,
Turkey,Sile,,,,,,
Hungary,Siofok,,,,,,
Nepal,Siraha,,,,,,
Russian Federation,Skhodnya,,,,,,
Ukraine,Slavuta,,,,,,
Malta,Sliema,,,,,,
Ireland,Sligo,,,,,,
Poland,Slupsk,,,,,,
United Republic of Tanzania,Sokoni,,,,,,
Azerbaijan,Susa,,,,,,
Czechia,Susice,,,,,,
Ukraine,Svatove,,,,,,
Russian Federation,Svirsk,,,,,,
Japan,Tagawa,,,,,,
Thailand,Tak,,,,,,
Japan,Takahama,,,,,,
India,Talikota,,,,,,
United States of America,Tallahassee,,,,,,
Japan,Tamamura,,,,,,
India,Tambaram,,,,,,
United Republic of Tanzania,Tandahimba,,,,,,
Indonesia,Tangerang,,,,,,
Philippines,Tangub,,,,,,
China,Taozhuang,,,,,,
Brazil,Tapiramuta,,,,,,
France,Tarare,,,,,,
Colombia,Taraza,,,,,,
Romania,Targu Lapus,,,,,,
Romania,Targu Mures,,,,,,
Brazil,Taruma,,,,,,
Bangladesh,Rangpur,,,,,,
United States of America,Redford,,,,,,
France,Reims,,,,,,
Italy,Rho,,,,,,
Philippines,Rizal,,,,,,
Belgium,Roeselare,,,,,,
France,Somain,,,,,,
Russian Federation,Sovetskaya,,,,,,
Russian Federation,Staromyshastovskaya,,,,,,
Germany,Steinbach,,,,,,
China,Suining,,,,,,
India,Sunel,,,,,,
Japan,Imari,,,,,,
Serbia,Indija,,,,,,
Brazil,Inhambupe,,,,,,
Kyrgyzstan,Isfana,,,,,,
Italy,Isola Del Liri,,,,,,
Paraguay,Ita,,,,,,
Brazil,Itanhaem,,,,,,
United Republic of Tanzania,Itigi,,,,,,
Japan,Ito,,,,,,
Italy,Ivrea,,,,,,
Japan,Izumo,,,,,,
Brazil,Jaboticabal,,,,,,
Mexico,Jacona,,,,,,
India,Jamkhed,,,,,,
United Kingdom of Great Britain and Northern Ireland,Hindley,,,,,,
Japan,Hiroshima,,,,,,
Uganda,Hoima,,,,,,
United States of America,Honolulu,,,,,,
China,Hsintien,,,,,,
United States of America,Huntington Park,,,,,,
India,Husainabad,,,,,,
Brazil,Ibirama,,,,,,
Ukraine,Ichnya,,,,,,
Niger,Illela,,,,,,
Nigeria,Ilorin,,,,,,
Turkey,Bismil,,,,,,
Brazil,Boa Esperanca,,,,,,
France,Bobigny,,,,,,
Burkina Faso,Bobo Dioulasso,,,,,,
Netherlands,Bodegraven,,,,,,
Turkey,Bolu,,,,,,
Italy,Borgosesia,,,,,,
France,Bourg Les Valence,,,,,,
Canada,Brantford,,,,,,
Belgium,Bree,,,,,,
China,Buhe,,,,,,
Kenya,Bungoma,,,,,,
Germany,Burgthann,,,,,,
India,Burhanpur,,,,,,
Germany,Buttelborn,,,,,,
Brazil,Cachoeira Do Sul,,,,,,
Brazil,Cacule,,,,,,
Brazil,Cambe,,,,,,
Italy,Campi Bisenzio,,,,,,
Paraguay,Capiata,,,,,,
Mexico,Casimiro Castillo,,,,,,
Italy,Casoria,,,,,,
Italy,Castelfidardo,,,,,,
Portugal,Castelo Branco,,,,,,
Venezuela (Bolivarian Republic of),Caucaguita,,,,,,
Venezuela (Bolivarian Republic of),Chacao,,,,,,
Thailand,Chaiya,,,,,,
Pakistan,Chak Jhumra,,,,,,
Germany,Cham,,,,,,
India,Chamrajnagar,,,,,,
Italy,Acerra,,,,,,
Russian Federation,Achinsk,,,,,,
Brazil,Afonso Claudio,,,,,,
Colombia,Agustin Codazzi,,,,,,
Ghana,Akropong,,,,,,
Turkey,Alaca,,,,,,
Spain,Albacete,,,,,,
Italy,Alfonsine,,,,,,
United States of America,Alhambra,,,,,,
Sweden,Alingsas,,,,,,
India,Alot,,,,,,
Madagascar,Ambatolampy,,,,,,
Brazil,America Dourada,,,,,,
India,Amla,,,,,,
Togo,Aneho,,,,,,
Austria,Ansfelden,,,,,,
Iran (Islamic Republic of),Arak,,,,,,
Turkey,Ardahan,,,,,,
France,Arras,,,,,,
India,Ayodhya,,,,,,
Thailand,Ayutthaya,,,,,,
Germany,Bad Oeynhausen,,,,,,
Germany,Bad Vilbel,,,,,,
Indonesia,Bae,,,,,,
Philippines,Baganga,,,,,,
India,Balaghat,,,,,,
United Kingdom of Great Britain and Northern Ireland,Ballymena,,,,,,
Peru,Bambamarca,,,,,,
Benin,Banikoara,,,,,,
United Kingdom of Great Britain and Northern Ireland,Basildon,,,,,,
India,Batala,,,,,,
Unknown,Dana Point,,,,,,
Romania,Darabani,,,,,,
Netherlands,De Bilt,,,,,,
United States of America,Deer Park,,,,,,
Romania,Deva,,,,,,
India,Dhanaura,,,,,,
Brazil,Diamantina,,,,,,
United States of America,Dickson,,,,,,
Philippines,Digos,,,,,,
Burkina Faso,Djibo,,,,,,
Brazil,Dom Pedrito,,,,,,
France,Domont,,,,,,
France,Beauvais,,,,,,
Belgium,Beerse,,,,,,
China,Beibei,,,,,,
Benin,Bembereke,,,,,,
China,Benxi,,,,,,
Netherlands,Bergen Op Zoom,,,,,,
Israel,Bet Shemesh,,,,,,
United Kingdom of Great Britain and Northern Ireland,Beverley,,,,,,
India,Bhadra,,,,,,
India,Bhainsdehi,,,,,,
Poland,Bielsko Biala,,,,,,
India,Channarayapatna,,,,,,
United States of America,Cheektowaga,,,,,,
United States of America,Chesterton,,,,,,
Guatemala,Chinautla,,,,,,
Japan,Chino,,,,,,
United States of America,Choctaw,,,,,,
Italy,Cinisi,,,,,,
Indonesia,Cisarua,,,,,,
France,Clamart,,,,,,
Unknown,Don Sak,,,,,,
United States of America,Colesville,,,,,,
Chile,Collipulli,,,,,,
United States of America,Columbia,,,,,,
Italy,Comacchio,,,,,,
Brazil,Conceicao Do Coite,,,,,,
Romania,Corabia,,,,,,
Ireland,Cork,,,,,,
Italy,Corridonia,,,,,,
Poland,Czarnkow,,,,,,
Ethiopia,Dabat,,,,,,
India,Dabwali,,,,,,
United States of America,Westport,,,,,,
United States of America,Wichita,,,,,,
Germany,Wildberg,,,,,,
Indonesia,Wonogiri,,,,,,
Germany,Wunsiedel,,,,,,
Belgium,Wuustwezel,,,,,,
United States of America,Wylie,,,,,,
China,Xinzhou,,,,,,
Syrian Arab Republic,Yabrud,,,,,,
India,Yadgir,,,,,,
Russian Federation,Yaya,,,,,,
Russian Federation,Yelizavetinskaya,,,,,,
Canada,Yorkton,,,,,,
Japan,Yoshida,,,,,,
United States of America,Yucaipa,,,,,,
China,Yuyao,,,,,,
Mexico,Zaachila,,,,,,
Mexico,Zapotlanejo,,,,,,
Netherlands,Zelhem,,,,,,
Kazakhstan,Zhezkazgan,,,,,,
Slovakia,Zilina,,,,,,
Slovakia,Zlate Moravce,,,,,,
India,Zunheboto,,,,,,
Russian Federation,Zvenigorod,,,,,,
Germany,Syke,,,,,,
Hungary,Szekesfehervar,,,,,,
Philippines,Tagbina,,,,,,
Iran (Islamic Republic of),Takestan,,,,,,
Romania,Targu Ocna,,,,,,
India,Tattayyangarpettai,,,,,,
Mexico,Tempoal,,,,,,
Mexico,Tequixquitla,,,,,,
Thailand,Tha Rua,,,,,,
Myanmar,Thanatpin,,,,,,
Pakistan,Thul,,,,,,
Republic of Moldova,Tighina,,,,,,
India,Tikri,,,,,,
India,Tirupati,,,,,,
Brazil,Vigia,,,,,,
Italy,Villa Literno,,,,,,
France,Villiers Le Bel,,,,,,
Viet Nam,Vinh Long,,,,,,
India,Virar,,,,,,
India,Viravanallur,,,,,,
United Republic of Tanzania,Vwawa,,,,,,
Pakistan,Warah,,,,,,
Belgium,Waremme,,,,,,
India,Warora,,,,,,
United States of America,Warrensburg,,,,,,
United States of America,Warrensville Heights,,,,,,
India,Warud,,,,,,
Japan,Watari,,,,,,
United States of America,Watertown,,,,,,
United States of America,Webster Groves,,,,,,
China,Tongliao,,,,,,
Germany,Tonisvorst,,,,,,
Australia,Toowoomba,,,,,,
C̫te d'Ivoire,Toumodi,,,,,,
Unknown,Tsukumi,,,,,,
Brazil,Tucano,,,,,,
France,Tulle,,,,,,
United States of America,Tulsa,,,,,,
Thailand,Udon Thani,,,,,,
Japan,Uozu,,,,,,
Venezuela (Bolivarian Republic of),Upata,,,,,,
Russian Federation,Urussu,,,,,,
Netherlands,Utrecht,,,,,,
Republic of North Macedonia,Valandovo,,,,,,
Portugal,Valbom,,,,,,
Finland,Valkeakoski,,,,,,
Mexico,Valtierrilla,,,,,,
India,Vandavasi,,,,,,
Italy,Vetralla,,,,,,
Italy,Viadana,,,,,,
Mexico,Oluta,,,,,,
Mexico,Ometepec,,,,,,
Japan,Omihachiman,,,,,,
Italy,Osimo,,,,,,
Ukraine,Ovruch,,,,,,
Mexico,Oxkutzcab,,,,,,
